id,id_partido,id_persona,id_tipo_accion,minuto
4031,178,440,10,28
4032,178,436,10,82
4033,178,426,6,26
4034,178,429,9,26
4035,178,430,9,24
4036,178,440,9,57
4037,178,99,9,45
4038,178,435,9,86
4039,178,94,9,72
4040,178,441,10,7
4041,178,99,10,13
4042,152,496,11,81
4043,179,179,9,12
4044,179,622,9,67
4045,179,181,9,38
4046,179,170,9,29
4047,179,622,10,66
4048,179,424,10,67
4049,179,168,9,88
4050,357,161,5,42
4051,179,175,9,75
4052,179,296,6,70
4053,179,320,4,76
4054,179,312,9,16
4055,179,310,9,14
4056,179,304,9,10
4057,179,311,9,26
4058,179,308,9,26
4059,186,320,12,1
4060,179,315,9,13
4061,126,687,7,57
4062,180,573,9,88
4063,180,569,9,49
4064,180,56,10,76
4065,327,612,11,45
4066,180,585,10,12
4067,208,117,1,4
4068,180,575,6,58
4069,180,572,9,34
4070,50,585,7,73
4071,180,68,9,70
4072,180,584,6,76
4073,180,590,6,32
4074,180,590,9,84
4075,180,583,9,27
4076,180,585,6,22
4077,180,358,9,76
4078,180,673,9,58
4079,180,371,9,27
4080,180,384,9,81
4081,180,364,6,67
4082,180,373,9,33
4083,180,363,9,86
4084,180,551,10,17
4085,180,384,10,5
4086,181,316,9,87
4087,181,315,9,74
4088,310,458,7,52
4089,181,338,9,58
4091,181,320,9,1
4092,181,317,9,56
4093,181,339,10,28
4094,181,341,10,65
4095,182,249,10,7
4096,182,431,10,16
4097,182,431,10,15
4098,182,232,9,6
4099,182,396,9,25
4100,182,255,9,25
4101,182,476,9,33
4102,182,244,9,12
4103,182,431,9,49
4104,182,393,13,71
4105,182,305,10,42
4106,182,401,9,11
4107,182,406,9,28
4108,182,412,9,44
4109,182,305,9,77
4110,182,405,9,48
4111,182,395,9,48
4112,183,12,10,78
4113,183,20,10,36
4114,183,23,6,73
4115,183,5,6,82
4117,183,19,9,63
4118,126,175,1,52
4119,183,8,9,21
4120,183,20,6,58
4121,183,8,6,5
4122,183,27,9,15
4123,183,21,9,6
4124,216,435,11,18
4125,183,20,9,83
4126,183,16,9,84
4127,183,349,10,59
4128,183,348,9,46
4129,183,342,9,78
4130,183,337,10,50
4131,183,337,6,73
4132,183,345,6,44
4133,184,687,9,21
4134,184,684,9,45
4135,110,582,7,2
4136,184,678,9,72
4137,184,674,9,12
4138,184,682,9,9
4139,184,709,9,42
4140,184,59,6,47
4141,184,59,9,58
4142,184,281,9,5
4143,184,268,9,27
4144,184,278,9,5
4145,285,47,2,35
4146,184,287,9,41
4148,184,270,10,62
4149,184,285,10,16
4150,185,644,9,71
4151,71,293,7,10
4152,327,440,5,63
4153,185,651,9,66
4154,185,650,9,14
4155,185,293,9,60
4156,185,677,9,7
4157,185,645,9,14
4158,185,249,10,3
4159,185,293,10,77
4160,217,410,1,50
4161,185,293,10,79
4162,185,439,10,35
4163,185,440,10,45
4164,185,435,10,10
4165,185,437,10,38
4166,185,429,6,53
4167,185,429,9,34
4168,185,430,9,60
4169,185,435,10,64
4170,185,440,9,5
4171,185,99,9,58
4172,185,430,6,89
4173,331,612,2,72
4174,83,654,1,72
4175,185,435,9,52
4176,185,436,9,64
4177,186,338,6,75
4178,186,316,10,30
4179,86,348,2,70
4180,186,301,10,57
4181,186,315,9,49
4182,186,317,9,49
4183,186,302,9,41
4184,186,308,9,36
4185,186,320,6,90
4186,186,338,9,55
4187,186,307,9,25
4188,186,301,10,90
4189,186,47,10,39
4190,190,602,2,22
4191,228,350,12,14
4192,186,472,10,44
4193,186,215,6,16
4194,186,215,9,17
4195,306,158,5,77
4196,186,221,9,23
4197,186,226,9,35
4198,186,219,9,79
4199,186,212,6,78
4200,95,683,12,18
4201,187,133,6,16
4202,187,149,4,9
4203,187,150,10,43
4204,187,136,10,22
4205,187,150,10,27
4206,187,133,10,82
4207,187,133,9,77
4208,187,26,9,78
4209,21,348,11,13
4210,187,136,9,51
4211,187,143,9,37
4212,219,59,11,16
4213,187,371,10,45
4214,187,381,10,32
4215,187,673,10,36
4216,187,355,10,12
4217,187,370,9,88
4218,187,655,9,57
4219,187,358,9,25
4220,187,359,9,10
4221,187,360,6,74
4222,187,673,10,73
4223,187,371,10,21
4224,187,383,9,27
4225,187,373,9,53
4226,188,504,6,47
4227,356,122,1,60
4228,188,491,10,10
4229,188,486,6,74
4230,188,504,9,44
4231,188,484,9,18
4232,188,245,9,13
4233,188,491,9,5
4234,188,489,10,82
4235,188,494,10,74
4236,188,245,10,38
4237,188,484,10,29
4238,188,396,6,61
4239,188,403,9,10
4240,188,314,9,6
4241,188,314,10,59
4242,188,410,9,35
4243,188,305,9,50
4244,188,412,9,6
4245,188,413,9,71
4246,189,586,6,10
4247,189,584,10,78
4248,189,586,10,50
4249,348,437,7,51
4250,338,584,12,50
4251,189,583,10,61
4252,189,68,9,51
4253,189,579,9,9
4254,360,696,2,6
4255,189,582,9,56
4256,189,590,9,75
4257,189,317,6,57
4258,6,476,2,14
4259,189,317,10,50
4260,189,320,10,21
4261,189,293,10,74
4262,189,311,9,76
4263,189,316,9,32
4264,189,310,9,74
4265,189,312,9,71
4266,189,213,6,8
4267,189,309,9,73
4268,189,317,9,61
4269,190,249,6,57
4270,190,238,6,82
4271,190,255,9,47
4272,49,510,7,69
4273,190,243,9,81
4274,190,248,6,22
4275,190,510,9,35
4276,190,258,9,6
4277,190,241,9,63
4278,190,262,9,12
4279,190,644,9,8
4281,190,121,9,85
4282,190,117,9,12
4283,190,110,10,49
4284,190,114,9,59
4285,190,108,9,27
4286,190,602,6,18
4287,191,448,10,71
4288,191,469,10,35
4289,191,466,10,17
4290,191,81,10,26
4291,191,465,9,79
4292,191,471,9,8
4293,191,468,9,41
4294,191,458,9,65
4295,191,460,10,1
4296,191,471,10,81
4297,191,81,9,61
4298,191,427,9,54
4299,191,307,10,65
4300,191,311,10,20
4301,191,246,13,85
4302,191,320,6,85
4303,191,302,9,42
4304,191,316,9,43
4305,191,299,9,65
4306,191,308,9,47
4307,191,315,9,16
4308,191,313,9,75
4309,192,424,10,49
4310,192,441,10,31
4311,192,99,9,61
4312,192,430,9,18
4313,192,441,10,81
4314,192,430,10,74
4315,192,439,9,10
4316,192,444,9,34
4317,192,56,9,74
4318,192,50,9,86
4319,192,579,9,49
4320,192,490,9,13
4321,192,59,9,46
4322,192,543,9,89
4323,193,366,4,79
4324,193,370,9,51
4325,193,358,9,80
4326,193,359,9,60
4327,193,366,9,67
4328,266,12,1,66
4329,193,384,9,14
4330,193,372,9,66
4331,193,639,6,38
4332,193,677,6,25
4333,193,639,9,89
4334,193,644,9,56
4335,78,426,1,85
4336,193,249,9,9
4337,193,651,9,83
4338,193,646,10,69
4339,193,521,10,68
4340,193,293,9,5
4341,318,169,12,81
4342,193,650,9,88
4343,193,597,13,48
4344,298,39,7,51
4345,194,326,10,63
4346,194,339,10,24
4347,313,412,12,74
4348,194,339,9,64
4349,194,342,9,60
4350,175,243,7,33
4351,194,341,9,71
4352,194,348,9,34
4353,194,569,6,78
4354,194,584,6,48
4355,194,587,9,17
4356,57,320,7,19
4357,194,586,9,14
4358,194,590,9,26
4359,194,591,9,54
4360,194,569,9,68
4361,194,585,9,1
4362,195,242,10,2
4363,195,59,10,86
4364,195,564,6,31
4365,195,36,6,50
4366,195,60,6,8
4367,195,242,9,43
4368,21,207,12,24
4369,195,37,9,87
4370,195,36,9,10
4371,195,42,9,42
4372,195,564,9,19
4373,195,490,9,77
4374,195,132,13,57
4375,377,424,1,16
4376,195,132,6,36
4377,195,128,9,73
4378,195,26,9,5
4379,98,437,7,40
4380,195,134,9,89
4381,262,457,7,69
4382,195,147,9,23
4383,195,147,10,1
4384,196,121,10,25
4385,196,114,6,67
4386,196,98,10,38
4387,196,121,6,6
4388,196,644,9,88
4390,196,121,9,64
4391,196,117,9,83
4392,81,43,5,72
4393,196,96,10,18
4395,196,114,9,1
4396,84,150,7,58
4397,196,107,9,1
4398,196,460,9,88
4399,196,471,9,39
4400,196,381,6,84
4401,196,468,9,54
4402,190,255,2,45
4403,196,458,9,84
4404,196,81,9,66
4405,196,427,9,4
4406,196,469,10,86
4407,196,469,6,89
4408,196,451,6,90
4409,197,559,6,14
4410,197,563,10,23
4411,197,551,6,69
4412,197,540,6,16
4413,197,551,9,76
4414,197,556,9,76
4415,197,563,9,87
4416,197,548,9,44
4417,197,280,6,84
4418,197,666,9,69
4419,197,659,9,48
4420,197,683,9,5
4421,197,674,9,36
4422,197,687,9,29
4423,197,709,9,46
4424,197,684,10,47
4425,197,659,10,36
4426,197,457,6,24
4427,198,129,6,40
4428,198,195,9,72
4429,198,194,9,72
4430,198,221,9,64
4431,198,669,9,11
4432,198,472,9,16
4433,198,201,9,41
4434,198,215,10,35
4435,198,215,10,49
4436,198,669,10,83
4437,198,239,10,66
4438,198,243,10,51
4439,198,248,6,17
4440,198,243,6,37
4441,198,243,10,74
4442,198,244,10,35
4443,112,227,5,20
4444,198,262,9,58
4445,198,510,9,4
4446,198,243,9,81
4447,312,60,1,52
4448,198,255,9,27
4449,198,246,9,17
4450,178,659,1,80
4451,198,252,9,39
4452,199,293,10,89
4453,199,304,10,56
4454,199,298,10,78
4455,199,312,10,37
4456,239,319,2,1
4457,309,370,1,13
4458,199,312,9,58
4459,199,318,9,49
4460,42,102,7,4
4461,199,315,10,86
4462,199,318,10,1
4463,199,315,9,17
4464,199,311,9,67
4465,199,316,9,32
4466,199,248,9,25
4467,199,313,6,38
4468,199,296,9,75
4469,199,315,9,11
4470,199,302,9,21
4471,199,316,9,61
4472,199,311,9,3
4473,199,308,9,21
4474,200,439,6,29
4475,200,425,10,46
4476,200,441,10,55
4477,200,433,10,39
4478,200,439,10,4
4479,52,207,12,53
4480,200,99,9,31
4481,200,430,9,64
4482,200,435,6,21
4483,200,433,9,2
4484,200,444,9,37
4485,200,444,6,41
4486,200,427,9,79
4487,200,117,9,26
4488,200,490,10,42
4489,200,491,10,29
4490,200,490,9,29
4491,200,566,9,53
4492,200,82,9,88
4493,111,294,1,7
4494,200,62,9,59
4495,200,480,10,58
4496,200,491,10,23
4497,200,485,6,25
4498,324,696,1,20
4499,200,491,10,62
4500,200,497,10,88
4501,196,114,1,44
4502,200,498,9,41
4503,200,566,9,85
4504,200,245,6,86
4505,57,262,1,33
4506,201,360,10,84
4507,158,240,12,10
4508,201,371,10,17
4509,201,366,9,68
4510,201,384,9,42
4511,201,383,9,40
4512,201,381,9,33
4513,201,358,9,11
4514,4,381,11,72
4515,201,372,9,38
4516,201,355,6,70
4517,164,320,1,50
4518,201,583,10,3
4519,114,687,12,5
4520,201,587,10,57
4521,201,569,6,85
4522,201,579,9,2
4523,201,56,9,4
4524,201,587,9,35
4525,201,584,9,5
4526,201,582,9,57
4527,201,591,9,19
4528,201,575,6,59
4529,202,437,10,90
4530,202,167,9,28
4531,202,162,9,16
4532,202,170,6,40
4533,202,437,9,55
4534,202,169,9,75
4535,202,175,10,16
4536,202,169,10,83
4537,202,424,9,4
4538,202,433,9,23
4539,202,281,10,12
4540,333,122,7,84
4541,202,286,10,33
4542,202,107,9,52
4543,202,267,9,38
4544,202,270,6,23
4545,202,281,9,2
4546,202,278,9,63
4547,202,268,9,18
4548,202,284,9,80
4549,99,96,5,50
4550,202,284,6,19
4551,202,267,10,46
4552,202,284,10,89
4553,202,286,10,64
4554,202,284,10,22
4555,203,307,9,61
4556,203,315,9,84
4557,203,296,9,52
4558,203,302,9,50
4559,203,308,9,48
4560,203,316,9,5
4561,203,312,10,26
4562,203,320,10,18
4563,203,244,10,19
4564,203,262,10,8
4565,203,243,10,81
4566,203,255,10,85
4567,203,431,9,20
4568,203,255,9,82
4569,203,258,9,77
4570,203,235,9,23
4571,203,243,10,77
4572,203,258,10,5
4573,203,249,9,40
4574,203,248,9,71
4575,204,687,6,69
4576,204,674,9,76
4577,204,709,9,51
4579,204,696,9,62
4580,204,682,9,72
4581,204,659,9,58
4582,76,98,1,16
4583,204,683,9,3
4584,204,683,13,33
4585,298,554,2,84
4586,204,52,9,33
4587,204,52,9,35
4588,204,52,6,33
4589,204,564,10,27
4590,204,60,10,42
4591,204,579,10,76
4592,204,564,10,72
4593,204,60,9,18
4594,204,37,9,21
4595,117,19,5,65
4596,204,579,9,22
4597,204,56,9,88
4598,205,143,6,79
4599,205,149,6,53
4600,205,143,9,73
4601,205,136,9,12
4602,205,647,9,50
4603,205,150,9,65
4604,205,134,6,63
4605,205,141,9,10
4606,205,147,9,90
4607,205,136,6,44
4608,205,39,6,3
4609,205,129,10,80
4610,205,47,10,32
4611,205,185,6,3
4612,205,669,9,16
4613,205,201,9,39
4614,205,189,6,74
4615,205,227,9,75
4616,205,472,9,32
4617,205,196,6,42
4618,205,47,9,30
4619,205,194,9,62
4620,205,472,6,27
4621,206,245,6,70
4622,206,489,6,10
4623,266,149,5,72
4624,206,245,9,24
4625,206,504,9,81
4626,81,584,2,75
4627,206,486,6,88
4628,295,444,2,78
4629,206,494,9,61
4630,206,484,9,11
4631,206,498,6,9
4632,206,560,9,2
4633,206,555,9,56
4634,206,563,6,21
4635,206,540,6,88
4636,206,540,9,35
4637,206,545,9,58
4638,19,377,5,39
4639,206,543,9,34
4640,206,539,9,47
4641,206,559,10,61
4642,292,543,5,89
4643,207,235,6,58
4644,207,262,9,67
4645,207,258,9,53
4646,207,244,9,54
4647,153,5,11,80
4648,207,255,9,27
4649,207,253,9,67
4651,207,253,10,90
4652,257,498,12,7
4653,207,258,10,82
4654,108,280,11,16
4655,207,437,6,35
4656,207,424,9,7
4657,207,428,9,77
4658,208,296,9,29
4659,208,301,9,75
4660,208,308,9,40
4661,208,302,9,44
4662,208,316,9,80
4663,208,301,9,7
4664,208,320,10,66
4665,208,311,10,46
4666,208,297,6,85
4667,208,302,9,52
4668,208,316,9,42
4669,208,315,9,9
4670,208,317,9,80
4671,208,312,6,5
4672,208,110,10,79
4673,208,105,10,19
4674,208,111,6,76
4675,208,624,6,28
4676,208,117,9,9
4678,208,110,10,28
4679,208,111,10,88
4680,208,602,6,24
4681,208,114,9,33
4682,208,644,9,44
4683,209,457,10,58
4684,209,465,10,29
4685,209,448,6,63
4686,209,465,9,68
4687,209,456,9,28
4688,209,448,9,89
4689,209,381,9,84
4690,201,591,1,17
4691,150,342,7,56
4692,209,458,6,66
4693,209,458,9,2
4694,209,460,9,67
4695,209,456,6,33
4696,209,350,9,43
4697,209,348,9,38
4698,209,330,10,85
4699,209,339,10,79
4700,210,437,10,5
4701,210,169,9,41
4702,210,168,9,61
4703,210,622,9,81
4704,210,433,9,89
4705,210,437,9,67
4706,210,182,9,52
4707,346,262,1,55
4708,210,363,9,56
4709,210,366,9,73
4710,210,384,9,9
4711,210,358,9,6
4712,210,355,6,32
4713,210,359,9,86
4714,210,372,9,78
4715,210,381,10,88
4716,210,384,10,12
4717,211,21,9,69
4718,211,30,9,48
4719,211,407,6,48
4720,211,400,6,34
4721,211,410,9,66
4722,211,403,9,18
4723,212,521,6,67
4724,212,651,10,20
4725,212,249,10,4
4726,212,677,6,16
4727,212,249,9,8
4728,212,639,9,11
4729,212,677,9,10
4730,212,651,9,71
4731,212,650,9,13
4732,212,648,9,32
4733,212,646,6,28
4734,212,637,6,21
4735,212,301,10,51
4736,212,298,10,42
4737,212,298,10,62
4738,108,683,1,57
4739,212,312,10,17
4740,212,312,9,40
4741,212,318,9,53
4742,212,315,6,3
4743,212,304,10,80
4744,212,315,9,4
4745,212,311,9,89
4746,212,293,9,29
4747,241,286,5,76
4748,185,293,5,23
4749,212,294,9,9
4750,213,576,6,1
4751,165,20,1,39
4752,213,579,6,58
4753,213,590,10,21
4754,213,587,10,57
4755,213,576,10,32
4756,213,585,10,53
4757,213,579,9,26
4758,213,583,9,40
4760,213,590,9,43
4761,213,569,9,82
4762,213,587,9,79
4763,287,285,1,18
4764,213,47,9,66
4765,213,271,6,40
4766,213,271,9,87
4767,213,161,9,26
4768,213,287,9,90
4769,213,59,9,76
4770,213,281,9,5
4772,214,406,6,39
4773,214,305,9,13
4774,14,541,11,66
4775,214,410,9,82
4776,214,725,6,79
4777,214,468,9,56
4778,214,674,9,33
4779,111,296,5,40
4780,214,684,9,23
4781,214,709,9,41
4782,214,674,6,86
4783,215,559,6,18
4784,215,543,13,17
4785,215,546,6,58
4786,215,551,10,33
4787,215,635,10,38
4788,215,551,9,49
4789,215,556,9,48
4790,215,635,9,73
4791,215,22,9,18
4792,215,545,9,52
4793,215,651,9,59
4794,215,131,6,2
4795,64,460,5,69
4796,215,173,9,67
4797,215,272,9,53
4798,215,134,9,49
4799,215,753,9,57
4800,215,131,13,17
4801,215,143,6,5
4802,306,158,7,61
4803,215,143,9,68
4804,215,252,9,77
4805,215,136,6,10
4806,216,440,9,72
4807,216,435,9,34
4808,216,441,10,24
4809,216,435,10,34
4810,216,424,6,56
4811,216,468,9,83
4812,216,674,9,55
4813,216,678,9,58
4814,216,684,9,58
4815,216,659,9,54
4816,216,666,9,14
4817,217,554,10,78
4818,217,410,10,60
4819,217,314,9,5
4820,217,305,9,68
4821,217,395,6,64
4822,217,400,6,43
4823,339,168,1,83
4824,217,410,9,38
4825,217,408,9,90
4826,217,238,10,40
4827,217,251,10,65
4828,217,235,6,13
4829,217,253,9,74
4830,217,431,9,83
4831,217,249,9,81
4832,217,246,9,3
4833,217,258,9,43
4834,217,262,9,47
4835,218,349,10,35
4836,218,349,9,43
4837,218,207,9,82
4838,218,339,10,83
4839,218,341,9,65
4840,218,342,9,69
4841,218,317,9,31
4842,218,315,9,86
4843,218,304,9,27
4844,218,311,9,53
4845,218,338,9,39
4846,218,316,9,16
4847,219,60,10,7
4848,219,59,10,15
4849,219,242,6,24
4850,219,56,9,46
4851,219,581,9,33
4852,219,588,9,67
4853,219,518,9,17
4854,219,59,9,60
4855,219,543,9,36
4856,219,654,10,33
4857,219,293,10,30
4858,219,654,4,55
4859,219,293,9,86
4860,219,648,9,36
4861,219,651,6,85
4862,219,646,9,17
4863,219,651,9,68
4864,219,249,9,28
4865,219,639,9,86
4866,219,521,6,1
4867,220,270,6,15
4868,220,276,9,76
4869,220,158,9,15
4870,220,285,10,20
4871,220,287,10,27
4872,220,287,9,81
4873,220,161,9,42
4874,220,268,9,85
4875,220,284,9,38
4876,220,157,6,13
4877,220,448,13,80
4878,220,445,10,37
4879,188,245,1,78
4880,220,81,10,86
4881,220,445,6,1
4882,220,466,6,37
4883,220,469,10,26
4884,220,456,10,39
4885,220,469,10,87
4886,372,249,7,70
4887,220,471,10,49
4888,220,445,6,59
4889,220,471,9,2
4890,220,473,9,74
4891,220,81,9,19
4892,220,476,9,42
4893,220,456,9,1
4894,220,460,9,17
4895,221,189,10,36
4896,221,669,10,61
4897,221,215,10,30
4898,221,669,10,73
4899,221,215,10,89
4900,221,669,10,44
4901,221,47,9,14
4902,221,201,9,30
4903,221,195,6,89
4904,221,669,9,58
4905,358,383,12,76
4906,221,519,9,51
4908,221,215,9,32
4909,221,7,9,20
4910,221,189,6,46
4911,221,498,10,4
4912,221,245,10,7
4913,221,489,6,56
4914,221,245,10,64
4915,221,486,10,66
4916,374,169,7,59
4917,221,245,6,65
4918,221,494,9,73
4919,221,490,9,57
4920,221,498,6,66
4921,222,115,6,23
4922,222,111,6,75
4923,222,644,9,52
4924,222,641,9,12
4925,222,102,9,88
4926,222,96,9,42
4927,222,98,9,83
4928,222,117,9,2
4929,193,644,1,13
4930,121,644,11,68
4931,222,5,10,10
4932,222,27,10,21
4933,222,19,6,22
4934,117,312,7,59
4935,222,23,6,22
4936,222,5,6,74
4937,222,19,9,59
4938,222,21,9,56
4939,222,28,6,53
4941,222,20,9,34
4942,222,8,9,34
4943,222,27,9,17
4944,222,30,9,4
4945,288,309,2,36
4946,223,316,10,19
4947,223,315,6,36
4948,223,309,9,25
4949,223,315,9,69
4950,223,232,9,9
4951,223,320,9,19
4952,223,296,10,73
4953,223,316,10,35
4954,223,246,9,68
4955,223,318,9,4
4956,223,433,9,3
4957,223,437,9,50
4958,223,181,9,87
4959,223,179,9,15
4960,259,22,5,40
4961,223,622,9,15
4962,266,272,11,66
4963,223,169,9,37
4964,224,258,6,7
4965,224,510,10,31
4966,265,339,12,64
4967,224,258,10,57
4968,84,725,5,7
4969,224,249,6,25
4970,224,249,9,18
4971,224,262,9,59
4972,224,246,9,12
4973,224,258,9,18
4974,224,251,6,54
4975,41,545,1,81
4976,224,246,6,87
4977,224,448,9,38
4978,224,452,9,80
4979,224,471,10,74
4980,224,456,10,3
4981,224,456,9,33
4982,224,278,9,30
4983,168,286,12,70
4984,224,466,9,7
4985,224,460,9,46
4986,225,683,9,36
4987,225,690,9,63
4988,225,468,9,21
4989,225,678,9,30
4990,225,687,6,33
4991,225,696,6,52
4992,225,674,9,8
4993,225,684,9,20
4994,225,678,6,39
4995,225,356,6,8
4996,225,381,10,62
4997,225,358,10,87
4998,225,371,9,33
4999,225,366,9,86
5000,225,364,9,25
5001,225,384,9,72
5002,225,358,6,62
5003,225,360,10,48
5004,225,370,9,42
5005,225,655,9,13
5006,226,315,6,88
5007,226,307,9,24
5008,226,304,9,27
5009,226,316,9,13
5010,177,451,1,36
5011,226,317,9,8
5012,226,315,9,17
5013,4,373,12,83
5014,226,302,9,40
5015,226,642,9,4
5016,226,677,9,11
5017,123,111,1,85
5018,226,651,9,34
5019,226,249,9,26
5020,226,648,9,12
5021,226,293,9,49
5022,227,128,10,14
5023,227,150,10,57
5024,227,132,10,64
5025,227,149,9,26
5026,227,272,9,10
5027,227,151,6,43
5028,227,147,10,21
5029,227,150,10,33
5030,227,150,9,63
5031,227,206,9,51
5032,227,147,9,33
5033,301,364,5,12
5034,172,81,1,84
5035,227,26,9,56
5036,227,489,9,23
5037,110,582,11,36
5038,227,62,9,17
5039,227,245,6,85
5040,227,504,9,54
5041,227,497,9,27
5042,128,510,5,89
5043,227,490,9,46
5044,227,494,9,35
5045,228,36,9,85
5046,228,37,9,66
5047,228,588,9,41
5048,228,518,9,68
5049,228,564,9,1
5050,107,268,1,63
5051,228,50,9,67
5052,228,327,6,34
5053,228,350,10,57
5054,228,334,10,81
5055,228,341,10,85
5056,228,350,10,86
5057,228,327,10,43
5058,228,345,9,50
5059,228,284,9,11
5060,228,341,9,46
5061,228,347,9,23
5062,228,349,9,85
5063,228,277,9,22
5064,228,350,4,15
5065,228,350,10,10
5066,228,350,6,12
5067,229,635,10,60
5068,229,560,6,58
5069,229,545,9,51
5070,229,540,9,11
5071,229,635,9,74
5072,169,19,5,61
5073,229,542,9,7
5074,229,355,6,82
5075,229,559,6,18
5077,229,22,9,51
5078,203,243,7,22
5079,229,651,9,17
5080,229,212,6,54
5081,229,227,9,44
5082,229,47,9,8
5083,229,539,9,45
5084,229,472,9,10
5085,142,96,12,29
5086,229,212,9,87
5087,229,201,9,8
5088,229,213,6,8
5089,229,539,6,76
5090,229,215,6,61
5091,230,410,9,12
5092,230,405,9,87
5093,230,554,9,74
5094,230,408,9,52
5095,230,308,6,48
5096,230,304,10,3
5097,230,308,9,49
5098,230,305,9,78
5099,309,348,11,86
5100,230,317,9,42
5101,183,27,11,34
5102,230,316,9,64
5103,230,310,9,72
5104,230,311,9,70
5105,82,471,5,86
5106,231,161,9,84
5107,231,161,9,40
5108,231,287,6,42
5109,231,287,9,79
5110,231,284,9,88
5111,231,161,6,17
5112,231,267,9,46
5113,80,249,5,37
5114,231,107,9,73
5115,231,158,6,69
5116,231,121,10,47
5117,358,360,11,70
5118,231,108,10,58
5119,231,96,6,23
5120,231,114,9,66
5121,231,548,9,48
5122,231,107,9,14
5123,231,644,9,64
5124,231,121,9,49
5125,231,117,9,25
5126,232,165,6,73
5127,232,162,9,58
5128,232,167,9,14
5129,232,179,10,63
5130,232,165,10,45
5131,232,169,10,58
5132,232,175,9,41
5133,232,622,9,88
5134,232,179,9,6
5135,232,455,9,85
5136,232,427,10,24
5137,232,441,10,89
5138,232,425,6,74
5139,232,437,6,47
5140,232,424,9,12
5141,232,428,9,45
5142,232,435,9,24
5143,232,433,9,80
5144,374,471,5,85
5145,232,440,9,32
5146,232,99,9,43
5147,232,426,10,76
5148,232,441,10,45
5149,233,249,10,22
5150,233,431,10,68
5151,233,243,6,69
5152,233,238,6,4
5153,233,251,9,21
5154,97,504,1,89
5155,233,244,9,12
5156,233,258,9,24
5157,233,262,9,87
5158,32,301,2,20
5159,233,510,9,73
5160,233,239,9,74
5161,233,249,6,65
5162,233,251,10,16
5163,233,243,10,20
5165,233,363,9,56
5166,233,383,9,34
5167,233,366,9,77
5168,128,243,12,49
5169,233,358,9,22
5170,233,381,9,38
5171,233,384,9,22
5172,233,371,6,70
5173,234,428,6,34
5174,234,426,10,22
5175,234,425,10,76
5176,234,428,9,6
5177,234,429,9,36
5178,234,440,9,76
5179,234,99,9,39
5180,234,433,6,48
5181,234,441,6,59
5182,234,542,6,74
5183,234,22,10,89
5184,156,400,5,85
5185,234,551,6,28
5186,234,551,9,34
5187,234,548,9,12
5188,377,438,5,74
5189,234,22,9,14
5190,234,651,9,74
5191,234,355,6,56
5192,267,585,1,52
5193,235,27,10,14
5194,235,21,10,63
5195,235,21,9,30
5196,235,31,9,4
5197,235,19,10,54
5198,235,20,10,40
5199,235,27,9,85
5200,235,30,9,7
5201,235,5,6,8
5202,235,308,9,7
5203,321,16,5,49
5204,235,307,9,70
5205,235,304,9,87
5206,235,302,9,53
5207,235,297,6,46
5208,235,315,9,17
5209,235,317,9,69
5210,235,313,10,54
5211,235,312,10,56
5212,236,370,9,78
5213,236,373,9,10
5214,236,372,9,80
5215,124,495,2,1
5216,236,383,9,59
5217,236,384,9,5
5218,236,581,9,84
5219,236,655,6,46
5220,236,299,10,1
5221,236,554,10,46
5222,236,401,6,17
5223,252,674,1,39
5224,236,400,10,21
5225,236,554,10,50
5226,23,650,1,83
5227,65,690,5,22
5228,236,314,9,18
5229,236,410,9,47
5230,236,299,6,30
5231,236,305,6,75
5232,236,305,10,27
5233,236,410,10,62
5234,236,554,9,15
5235,236,408,9,65
5236,236,400,6,12
5237,309,370,2,52
5238,236,305,9,27
5239,236,392,9,50
5240,237,625,9,26
5241,237,624,9,44
5242,237,293,6,20
5243,237,648,9,80
5244,237,639,9,90
5245,237,642,9,7
5246,237,651,9,10
5247,237,53,6,81
5248,237,53,9,34
5249,237,579,9,80
5250,237,583,9,50
5251,237,584,9,42
5252,237,569,9,67
5253,237,612,9,53
5254,10,350,7,70
5255,237,587,10,87
5256,237,569,10,3
5257,237,582,6,46
5258,237,586,6,28
5259,238,458,10,63
5260,238,471,10,5
5261,238,81,9,77
5262,238,473,9,65
5263,238,278,10,2
5264,265,258,1,65
5265,238,473,10,64
5266,238,471,9,11
5267,238,427,9,28
5268,238,458,9,10
5269,238,461,9,38
5270,238,136,6,38
5271,238,149,6,2
5272,238,136,9,41
5273,130,483,5,29
5274,238,143,9,28
5275,228,341,11,75
5276,238,151,9,79
5277,238,647,9,70
5278,238,150,9,74
5279,238,272,9,58
5280,239,310,9,32
5281,239,312,9,81
5282,239,305,9,47
5283,239,319,9,60
5284,239,299,10,68
5285,239,317,10,26
5286,239,290,10,37
5287,239,320,10,13
5288,239,308,10,12
5289,239,246,10,88
5290,151,312,2,59
5291,239,246,9,70
5292,239,318,9,45
5293,239,242,6,36
5294,239,579,10,6
5295,239,564,10,38
5296,65,593,1,33
5297,28,393,12,46
5298,374,473,2,29
5299,239,564,9,31
5300,239,56,9,64
5301,41,545,5,57
5302,164,316,1,5
5303,239,518,9,75
5304,130,293,11,53
5305,239,588,9,23
5306,239,579,9,8
5307,239,543,9,18
5308,240,213,9,63
5309,240,227,9,20
5310,250,400,12,27
5311,240,189,6,29
5312,240,189,9,57
5313,240,519,9,59
5314,240,47,9,59
5315,240,539,9,35
